ID,底本/出典,史料名,記述内容,記述場所,場所（町、寺名、場所データ）,年月日（作成）,年月日（作成）和,年月日（被害）,年月日（被害）和,伝聞・体験,被害種別,X,Y,備考,
326,新収日本地震史料 第2巻,〔御広間雑記〕,"十九日辛夘曇、依仙洞召鈴鹿左京院参芝山中納言殿承
云々、地震爾今少宛不止、鈴鹿左京従　仙洞被帰院宣従
先年御鎮守此度当山ニ御造宮被成度思召之旨被仰出云々",京都吉田神社,京都吉田神社,1662/07/04,寛文2/05/019,1662/07/04,寛文2/05/019,体験,余震,135.7847304,35.02535075,,
327,新収日本地震史料 第2巻,〔御広間雑記〕,廿日壬辰晴曇時々小雨、吉田美作入来　仙洞御鎮守宮地為被見立左京采女同道、当山ヘ被参御鎮守宮地斎場所下木瓜大明神之上可然之旨相談也、若此所依仰相違之時は若宮殿ノ南神竜社之下ヲ可申上旨云々、裏松三位様御出、未ノ下刻地震,京都吉田神社,京都吉田神社,1662/07/05,寛文2/5/20,1662/07/05,寛文2/5/20,体験,余震,135.7847304,35.02535075,,
328,新収日本地震史料 第2巻,〔御広間雑記〕,廿二日甲午少曇　今朝百万遍田中之地ヘ徒移云々、辰ノ上尅地震、飛鳥井中将様ゟ栄春院様ヘ為御見舞御使札枇杷林檎一折至来、先日従　仙洞被仰出御鎮守之宮地大方絵図被差上ル、鈴鹿左京持参,京都吉田神社,京都吉田神社,1662/07/07,寛文2/5/22,1662/07/07,寛文2/5/22,体験,余震,135.7847304,35.02535075,,
329,新収日本地震史料 第2巻,〔御広間雑記〕,廿三日乙未天晴早旦地震吉田隠岐御見廻、未ノ尅凍雨天神之社司寺本修理御見廻,京都吉田神社,京都吉田神社,1662/07/08,寛文2/5/23,1662/07/08,寛文2/5/23,体験,余震,135.7847304,35.02535075,,
330,新収日本地震史料 第2巻,〔御広間雑記〕,"廿四日丙申天晴地震少、村岡善兵衛御見廻、飛鳥井大納
言様御出",京都吉田神社,京都吉田神社,1662/07/09,寛文2/5/24,1662/07/09,寛文2/5/24,体験,余震,135.7847304,35.02535075,,
331,新収日本地震史料 第2巻,〔御広間雑記〕,"一、廿五日丁酉天晴、早旦於壇場行事秡等有之烏丸大納言
様御出萩原左衛門佐様御出裏松三位様御出地震無止時、入夜雷電急雨",京都吉田神社,京都吉田神社,1662/07/10,寛文2/5/25,1662/07/10,寛文2/5/25,体験,余震,135.7847304,35.02535075,,
332,新収日本地震史料 第2巻,〔御広間雑記〕,一、廿六日戊戌早旦少雨、巳後晴陰地震時々神光院之住吉全（カ）古御見廻ヤウカン五サホ被指上次第不同、(後略),京都吉田神社,京都吉田神社,1662/07/11,寛文2/5/26,1662/07/11,寛文2/5/26,体験,余震,135.7847304,35.02535075,,
333,新収日本地震史料 第2巻,〔御広間雑記〕,一、廿七日己亥天晴、伏原三位様、船橋左兵衛様御同道ニ而御出　吉田美作御見廻、萩原様御出御服習礼有之、依之又船橋左兵衛様御出御振舞出之、備後国社人両人御対面、地震少々、鈴鹿新之丞御見廻申上ル、浅野内匠殿例年之祈禱先日申来、則今日御秡里村仍春方迄持せ被遣使者大角喜内、飛鳥井様へ栄春院様ヨリ御状被進御使者同人,京都吉田神社,京都吉田神社,1662/07/12,寛文2/5/27,1662/07/12,寛文2/5/27,体験,余震,135.7847304,35.02535075,,
334,新収日本地震史料 第2巻,〔御広間雑記〕,（六月）朔日癸夘小雨、（中略）今朝も地震、吉田隠岐御見舞寺本修理野呂左近御見舞（中略）,京都吉田神社,京都吉田神社,1662/07/16,寛文2/06/01,1662/07/16,寛文2/06/01,体験,余震,135.7847304,35.02535075,,
335,新収日本地震史料 第2巻,〔御広間雑記〕,三日乙巳天晴（中略）地震時々,京都吉田神社,京都吉田神社,1662/07/18,寛文2/06/03,1662/07/18,寛文2/06/03,体験,余震,135.7847304,35.02535075,,
336,新収日本地震史料 第2巻,〔御広間雑記〕,四日丙午天晴（中略）時々地震,京都吉田神社,京都吉田神社,1662/07/19,寛文2/06/04,1662/07/19,寛文2/06/04,体験,余震,135.7847304,35.02535075,,
337,新収日本地震史料 第2巻,〔御広間雑記〕,六日戊申天晴地震少々,京都吉田神社,京都吉田神社,1662/07/21,寛文2/06/06,1662/07/21,寛文2/06/06,体験,余震,135.7847304,35.02535075,,
338,新収日本地震史料 第2巻,〔御広間雑記〕,十一日癸丑晴入夜小雨雷　地震少々,京都吉田神社,京都吉田神社,1662/07/26,寛文2/06/11,1662/07/26,寛文2/06/11,体験,余震,135.7847304,35.02535075,,
339,新収日本地震史料 第2巻,〔御広間雑記〕,十二日甲寅晴午刻急雨少（中略）地震少々,京都吉田神社,京都吉田神社,1662/07/27,寛文2/06/12,1662/07/27,寛文2/06/12,体験,余震,135.7847304,35.02535075,,
340,新収日本地震史料 第2巻,〔御広間雑記〕,十三日乙夘（中略）地震少々,京都吉田神社,京都吉田神社,1662/07/28,寛文2/06/13,1662/07/28,寛文2/06/13,体験,余震,135.7847304,35.02535075,,
341,新収日本地震史料 第2巻,〔御広間雑記〕,十四日丙辰大晴（中略）地震少々,京都吉田神社,京都吉田神社,1662/07/29,寛文2/06/14,1662/07/29,寛文2/06/14,体験,余震,135.7847304,35.02535075,,
342,新収日本地震史料 第2巻,〔御広間雑記〕,十七日己未天晴（中略）未尅地震,京都吉田神社,京都吉田神社,1662/08/01,寛文2/06/17,1662/08/01,寛文2/06/17,体験,余震,135.7847304,35.02535075,,
343,新収日本地震史料 第2巻,〔御広間雑記〕,廿三日乙丑天晴（中略）巳尅地震,京都吉田神社,京都吉田神社,1662/08/07,寛文2/06/23,1662/08/07,寛文2/06/23,体験,余震,135.7847304,35.02535075,,
344,新収日本地震史料 第2巻,〔御広間雑記〕,廿八日庚午曇（中略）入夜丑尅計地震両度,京都吉田神社,京都吉田神社,1662/08/12,寛文2/06/28,1662/08/12,寛文2/06/28,体験,余震,135.7847304,35.02535075,,
345,新収日本地震史料 第2巻,〔御広間雑記〕,廿九日辛未早旦ヨリ雨（中略）酉刻地震,京都吉田神社,京都吉田神社,1662/08/13,寛文2/06/29,1662/08/13,寛文2/06/29,体験,余震,135.7847304,35.02535075,,
346,新収日本地震史料 第2巻,〔御広間雑記〕,（七月）二日癸酉曇（中略）地震昼過両度,京都吉田神社,京都吉田神社,1662/08/15,寛文2/07/02,1662/08/15,寛文2/07/02,体験,余震,135.7847304,35.02535075,,
347,新収日本地震史料 第2巻,〔御広間雑記〕,七日戊寅天晴（中略）午尅地震甚其後少宛両度震,京都吉田神社,京都吉田神社,1662/08/20,寛文2/07/07,1662/08/20,寛文2/07/07,体験,余震,135.7847304,35.02535075,,
348,新収日本地震史料 第2巻,〔御広間雑記〕,八日己夘早旦曇夘尅地震甚,京都吉田神社,京都吉田神社,1662/08/21,寛文2/07/08,1662/08/21,寛文2/07/08,体験,余震,135.7847304,35.02535075,,
349,新収日本地震史料 第2巻,〔御広間雑記〕,十七日戊子天晴夘尅地震甚,京都吉田神社,京都吉田神社,1662/08/30,寛文2/07/17,1662/08/30,寛文2/07/17,体験,余震,135.7847304,35.02535075,,
350,新収日本地震史料 第2巻,〔御広間雑記〕,十八日己丑天晴巳尅ニ地震,京都吉田神社,京都吉田神社,1662/08/31,寛文2/07/18,1662/08/31,寛文2/07/18,体験,余震,135.7847304,35.02535075,,
351,新収日本地震史料 第2巻,〔御広間雑記〕,廿日辛夘天晴（中略）至申尅地震,京都吉田神社,京都吉田神社,1662/09/02,寛文2/07/20,1662/09/02,寛文2/07/20,体験,余震,135.7847304,35.02535075,,
352,新収日本地震史料 第2巻,〔御広間雑記〕,廿三日甲午早旦陰　去夜両度地震,京都吉田神社,京都吉田神社,1662/09/05,寛文2/07/23,1662/09/05,寛文2/07/23,体験,余震,135.7847304,35.02535075,,
353,新収日本地震史料 第2巻,〔御広間雑記〕,廿六日丁酉天晴（中略）酉尅地震,京都吉田神社,京都吉田神社,1662/09/08,寛文2/07/26,1662/09/08,寛文2/07/26,体験,余震,135.7847304,35.02535075,,
354,新収日本地震史料 第2巻,〔御広間雑記〕,廿七日戊戌天陰　戌ノ上尅大雨地震甚,京都吉田神社,京都吉田神社,1662/09/09,寛文2/07/27,1662/09/09,寛文2/07/27,体験,余震,135.7847304,35.02535075,,
355,新収日本地震史料 第2巻,〔御広間雑記〕,（八月）十四日乙夘天晴辰尅甚地震,京都吉田神社,京都吉田神社,1662/09/26,寛文2/08/14,1662/09/26,寛文2/08/14,体験,余震,135.7847304,35.02535075,,
356,新収日本地震史料 第2巻,〔御広間雑記〕,十五日丙辰天晴（中略）亥尅地震,京都吉田神社,京都吉田神社,1662/09/27,寛文2/08/15,1662/09/27,寛文2/08/15,体験,余震,135.7847304,35.02535075,,
357,新収日本地震史料 第2巻,〔御広間雑記〕,十八日己未天晴（中略）巳尅地震,京都吉田神社,京都吉田神社,1662/09/30,寛文2/08/18,1662/09/30,寛文2/08/18,体験,余震,135.7847304,35.02535075,,
358,新収日本地震史料 第2巻,〔御広間雑記〕,十九日庚申（中略）夜半過地震甚,京都吉田神社,京都吉田神社,1662/10/01,寛文2/08/19,1662/10/01,寛文2/08/19,体験,余震,135.7847304,35.02535075,,
359,新収日本地震史料 第2巻,〔御広間雑記〕,晦日庚午雨天（中略）半夜大地震三四度,京都吉田神社,京都吉田神社,1662/10/11,寛文2/08/29,1662/10/11,寛文2/08/29,体験,余震,135.7847304,35.02535075,,
360,新収日本地震史料 第2巻,〔御広間雑記〕,（九月）朔日辛未晴時々細雨（中略）地震数度甚,京都吉田神社,京都吉田神社,1662/10/12,寛文2/09/01,1662/10/12,寛文2/09/01,体験,余震,135.7847304,35.02535075,,
361,新収日本地震史料 第2巻,〔御広間雑記〕,四日甲戌雨天（中略）夜ニ入地震,京都吉田神社,京都吉田神社,1662/10/15,寛文2/09/04,1662/10/15,寛文2/09/04,体験,余震,135.7847304,35.02535075,,
362,新収日本地震史料 第2巻,〔御広間雑記〕,五日乙亥天晴（中略）夜ニ入地震,京都吉田神社,京都吉田神社,1662/10/16,寛文2/09/05,1662/10/16,寛文2/09/05,体験,余震,135.7847304,35.02535075,,
363,新収日本地震史料 第2巻,〔御広間雑記〕,六日丙子雨天（中略）夜ニ入地震,京都吉田神社,京都吉田神社,1662/10/17,寛文2/09/06,1662/10/17,寛文2/09/06,体験,余震,135.7847304,35.02535075,,
364,新収日本地震史料 第2巻,〔御広間雑記〕,十五日乙酉曇（中略）丑ノ尅地震甚其跡二三度震,京都吉田神社,京都吉田神社,1662/10/26,寛文2/09/15,1662/10/26,寛文2/09/15,体験,余震,135.7847304,35.02535075,,
365,新収日本地震史料 第2巻,〔御広間雑記〕,廿七日丁酉天晴（中略）午ノ下尅地震,京都吉田神社,京都吉田神社,1662/11/07,寛文2/09/27,1662/11/07,寛文2/09/27,体験,余震,135.7847304,35.02535075,,
366,新収日本地震史料 第2巻,〔御広間雑記〕,（十月）十一日辛亥天晴早旦地震,京都吉田神社,京都吉田神社,1662/11/21,寛文2/10/11,1662/11/21,寛文2/10/11,体験,余震,135.7847304,35.02535075,,
367,新収日本地震史料 第2巻,〔御広間雑記〕,廿二日壬戌天晴陰（中略）夜半時分地震,京都吉田神社,京都吉田神社,1662/12/02,寛文2/10/22,1662/12/02,寛文2/10/22,体験,余震,135.7847304,35.02535075,,
368,新収日本地震史料 第2巻,〔御広間雑記〕,（十二月）四日甲辰天晴風少（中略）夜半時分ニ地震甚,京都吉田神社,京都吉田神社,1663/01/13,寛文2/12/04,1663/01/13,寛文2/12/04,体験,余震,135.7847304,35.02535075,,
369,新収日本地震史料 第2巻,〔御当家年代略記〕,五月朔日京大坂大地震京都御屋鋪破損,,京都,1662/06/16,寛文2/05/01,1662/06/16,寛文2/05/01,,建物被害,135.7681095,35.0116707,緯度経度は便宜的に京都市役所地点,
370,増訂大日本地震史料 第1巻,〔御日記〕,朔日より四日迄の間毎日地震二十七八度より三十度に及ぶ、七月に至つて尚己まず、,,,,,1662/06/16,寛文2/05/01,,余震,,,,
371,増訂大日本地震史料 第1巻,〔御日記〕,依之洛中の堂塔佛閣大半ゆり崩す、大地は一尺計づゝゑみ破れ、小踏小路の家々崩土烟立てヽ冷し、,,洛中（京都）,,,1662/06/,寛文2/5/,,建物被害,135.7681095,35.0116707,緯度経度は便宜的に京都市役所地点,
372,増訂大日本地震史料 第1巻,〔御日記〕,依之洛中の堂塔佛閣大半ゆり崩す、大地は一尺計づゝゑみ破れ、小踏小路の家々崩土烟立てヽ冷し、,,洛中（京都）,,,1662/06/,寛文2/5/,,地変,135.7681095,35.0116707,緯度経度は便宜的に京都市役所地点,
373,増訂大日本地震史料 第1巻,〔御日記〕,京都祇園石の鳥居も笠木を搖落す、,,祇園社,,,1662/06/,寛文2/5/,,建物被害,135.7785991,35.00365364,,
374,増訂大日本地震史料 第1巻,〔御日記〕,五條の石橋も崩れ、三條の橋も落ちかゝりぬ、,,五条大橋,,,1662/06/,寛文2/5/,,建物被害,135.7678522,34.99544216,,
375,増訂大日本地震史料 第1巻,〔御日記〕,五條の石橋も崩れ、三條の橋も落ちかゝりぬ、,,三条大橋,,,1662/06/,寛文2/5/,,建物被害,135.771446,35.008705,,
376,増訂大日本地震史料 第1巻,〔御日記〕,大地は車など引くやうに鳴亘り、そのあと必ず大に震ひける程に、或はをしに撃たれ、或はきず付て片輪に成者其數を不知と云々、,,,,,1662/06/,寛文2/5/,,,,,,
377,増訂大日本地震史料 第1巻,〔御日記〕,又三卅の内三宅隼人領地より注進して云、今度の大地震に屋屋悉頽れ田畑は土を起し新に川と成、又平地は俄に丘山となる云々の由飛脚到來す、,,,,,1662/06/,寛文2/5/,,建物被害,,,,
378,増訂大日本地震史料 第1巻,〔御日記〕,又三卅の内三宅隼人領地より注進して云、今度の大地震に屋屋悉頽れ田畑は土を起し新に川と成、又平地は俄に丘山となる云々の由飛脚到來す、,,,,,1662/06/,寛文2/5/,,地変,,,,
379,増訂大日本地震史料 第1巻,〔御日記〕,伏見の町屋三百餘宇漬る、此外破損の家百八十軒餘、土藏十五ケ所潰る、死人四人有之、,,伏見,,,1662/06/,寛文2/5/,,建物被害,135.761436,34.93601,緯度経度は伏見区役所,
380,増訂大日本地震史料 第1巻,〔御日記〕,伏見の町屋三百餘宇漬る、此外破損の家百八十軒餘、土藏十五ケ所潰る、死人四人有之、,,伏見,,,1662/06/,寛文2/5/,,人的被害,135.761436,34.93601,緯度経度は伏見区役所,
381,増訂大日本地震史料 第1巻,〔御日記〕,同所御香の宮は別條なし、石の鳥居、石灯籠などは不殘倒ると云々、,,御香宮神社,,,1662/06/,寛文2/5/,,建物被害,135.7653516,34.93468669,,
382,増訂大日本地震史料 第1巻,〔御日記〕,向島の堤は三百間餘切る、内四十六七間は地へ四五尺程搖り込む、六地藏の舟入北の方の山八十間餘崩る、東の方は二十間餘、南は悉く崩る、町並の家十三野潰ゐ、,,伏見・向島,,,1662/06/,寛文2/5/,,地変,,,,
383,増訂大日本地震史料 第1巻,〔御日記〕,大阪にては豊後橋の石臺崩かゝる、故に橋少し傾く、,,伏見大坂町・豊後橋（観月橋ヵ）,,,1662/06/,寛文2/5/,,建物被害,135.7677627,34.92761,緯度経度は観月橋,
384,増訂大日本地震史料 第1巻,〔御日記〕,京橋肥後町も杭を搖込み所々さがる、,,伏見京橋町・肥後町,,,1662/06/,寛文2/5/,,地変,135.758682,34.930641,緯度経度は伏見京橋町,
385,増訂大日本地震史料 第1巻,〔御日記〕,京橋肥後町も杭を搖込み所々さがる、,,伏見京橋町・肥後町,,,1662/06/,寛文2/5/,,地変,135.7580255,34.93608076,緯度経度は伏見肥後町,
386,増訂大日本地震史料 第1巻,〔御日記〕,江州大津野惣左衛門居屋市並に町屋大分破損す、但し公儀御米倉は殘らず頽る,,滋賀・大津,,,1662/06/,寛文2/5/,,建物被害,135.854332,35.017863,緯度経度は大津市役所,
